
SPDR S&P 500 ETF Trust,Last: 388.67,Change:  -0.32
"Date: July 9, 2022 at 5:28 p.m. EDT",Bid: 388.68,Ask: 388.8,Size: 5*1,"Volume: 72,373,012"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 30 2022,SPY221230C00560000,0.07,0,0.05,0.07,0,0.1921,0.0045,0.0002,3854,560.00,SPY221230P00560000,0,0,170.3,171.66,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00565000,0.06,0,0.05,0.07,0,0.1947,0.004,0.0002,165,565.00,SPY221230P00565000,0,0,175.3,176.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00570000,0.07,0,0.04,0.06,0,0.1962,0.0035,0.0002,2251,570.00,SPY221230P00570000,206.59,0,180.3,181.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00575000,0.05,0,0.04,0.05,2,0.1983,0.0031,0.0002,1627,575.00,SPY221230P00575000,0,0,185.3,186.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00580000,0.04,0,0.03,0.05,0,0.2,0.0028,0.0002,33,580.00,SPY221230P00580000,0,0,190.3,191.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00585000,0.05,0,0.03,0.05,0,0.1993,0.0025,0.0001,37,585.00,SPY221230P00585000,0,0,195.3,196.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00590000,0.04,0,0.02,0.04,0,0.2039,0.0023,0.0001,1304,590.00,SPY221230P00590000,0,0,200.3,201.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00595000,0.03,0,0.02,0.04,0,0.2062,0.0021,0.0001,126,595.00,SPY221230P00595000,0,0,205.3,206.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00600000,0.03,0,0.02,0.04,104,0.205,0.0019,0.0001,2934,600.00,SPY221230P00600000,213.51,0,210.3,211.67,0,0.05,-1,0,0
Fri Dec 30 2022,SPY221230C00605000,0.03,0.005,0.02,0.03,1,0.2102,0.0017,0.0001,746,605.00,SPY221230P00605000,0,0,215.3,216.67,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00165000,216.94,0,224.14,225.71,0,0.6449,0.9938,0.0001,20,165.00,SPY230120P00165000,0.6,-0.05,0.6,0.62,219,0.5558,-0.0105,0.0002,13346
Fri Jan 20 2023,SPY230120C00170000,205.16,0,219.23,220.79,0,0.628,0.9927,0.0002,0,170.00,SPY230120P00170000,0.66,-0.055,0.66,0.68,10,0.5456,-0.0116,0.0002,6047
Fri Jan 20 2023,SPY230120C00175000,208.76,0,214.32,215.88,0,0.6117,0.9916,0.0002,10,175.00,SPY230120P00175000,0.78,0,0.73,0.74,0,0.5357,-0.0128,0.0002,4769
Fri Jan 20 2023,SPY230120C00180000,207.01,0,209.42,210.98,0,0.5959,0.9903,0.0002,4,180.00,SPY230120P00180000,0.83,-0.02,0.79,0.81,4,0.5259,-0.0141,0.0002,5151
Fri Jan 20 2023,SPY230120C00185000,193.49,0,204.54,206.09,0,0.581,0.9888,0.0002,9,185.00,SPY230120P00185000,0.93,0,0.87,0.89,0,0.5158,-0.0155,0.0003,3996
Fri Jan 20 2023,SPY230120C00190000,187.92,0,199.66,201.2,0,0.5666,0.9872,0.0003,586,190.00,SPY230120P00190000,1.03,0,0.95,0.96,0,0.5062,-0.017,0.0003,3508
Fri Jan 20 2023,SPY230120C00195000,0,0,194.79,196.33,0,0.553,0.9856,0.0003,3,195.00,SPY230120P00195000,1.09,0,1.03,1.05,0,0.497,-0.0186,0.0003,3247
Fri Jan 20 2023,SPY230120C00200000,189.37,0,189.93,191.47,0,0.5401,0.9838,0.0003,38,200.00,SPY230120P00200000,1.12,-0.065,1.12,1.14,40,0.4877,-0.0204,0.0004,17264
Fri Jan 20 2023,SPY230120C00205000,187.43,0,185.09,186.62,0,0.5275,0.9818,0.0004,853,205.00,SPY230120P00205000,1.22,-0.07,1.21,1.23,1,0.4782,-0.0223,0.0004,3455
Fri Jan 20 2023,SPY230120C00210000,160.21,0,180.25,181.77,0,0.5151,0.9796,0.0004,12,210.00,SPY230120P00210000,1.31,-0.08,1.32,1.34,20,0.4694,-0.0244,0.0004,3977
Fri Jan 20 2023,SPY230120C00215000,164.78,0,175.42,176.93,0,0.5031,0.9773,0.0004,238,215.00,SPY230120P00215000,1.49,0,1.42,1.45,0,0.4601,-0.0266,0.0005,2854
Fri Jan 20 2023,SPY230120C00220000,163.89,0,170.59,172.1,0,0.4914,0.9748,0.0005,379,220.00,SPY230120P00220000,1.57,-0.06,1.54,1.56,25,0.4513,-0.029,0.0005,3630
Fri Jan 20 2023,SPY230120C00225000,155.01,0,165.78,167.28,0,0.4801,0.9722,0.0005,25,225.00,SPY230120P00225000,1.77,0.01,1.67,1.69,2,0.4425,-0.0316,0.0006,3067
Fri Jan 20 2023,SPY230120C00230000,149.49,0,160.98,162.47,0,0.4688,0.9693,0.0006,707,230.00,SPY230120P00230000,1.8,-0.1,1.8,1.83,2,0.434,-0.0344,0.0006,2712
Fri Jan 20 2023,SPY230120C00235000,150.3,0,156.19,157.67,0,0.4578,0.9662,0.0006,242,235.00,SPY230120P00235000,2.06,0,1.94,1.97,0,0.4255,-0.0374,0.0007,2826
Fri Jan 20 2023,SPY230120C00240000,141.3,0,151.41,152.88,0,0.4473,0.9629,0.0007,113,240.00,SPY230120P00240000,2.08,-0.14,2.1,2.13,5,0.4172,-0.0407,0.0007,2507
Fri Jan 20 2023,SPY230120C00245000,169.58,0,146.64,148.1,0,0.4369,0.9594,0.0008,11,245.00,SPY230120P00245000,2.39,0,2.27,2.3,0,0.4089,-0.0443,0.0008,2269
Fri Jan 20 2023,SPY230120C00250000,141.66,0,141.89,143.34,0,0.4269,0.9556,0.0008,210,250.00,SPY230120P00250000,2.47,-0.115,2.45,2.49,16,0.401,-0.0482,0.0009,4100
Fri Jan 20 2023,SPY230120C00255000,127.81,0,137.15,138.59,0,0.417,0.9515,0.0009,3,255.00,SPY230120P00255000,2.81,0,2.65,2.69,0,0.3932,-0.0524,0.001,7830
Fri Jan 20 2023,SPY230120C00260000,123.63,0,132.43,133.85,0,0.4077,0.947,0.001,52,260.00,SPY230120P00260000,2.85,-0.17,2.87,2.91,22,0.3857,-0.057,0.001,1990
Fri Jan 20 2023,SPY230120C00265000,108.76,0,127.74,129.14,0,0.3986,0.9421,0.0011,7,265.00,SPY230120P00265000,3.65,0,3.11,3.15,0,0.378,-0.0621,0.0011,2212
Fri Jan 20 2023,SPY230120C00270000,116.69,0,123.06,124.45,0,0.3896,0.9368,0.0012,48,270.00,SPY230120P00270000,3.34,-0.2,3.37,3.42,2,0.3708,-0.0676,0.0012,4606
Fri Jan 20 2023,SPY230120C00275000,107.5,0,118.41,119.78,0,0.381,0.9309,0.0013,179,275.00,SPY230120P00275000,3.69,-0.14,3.65,3.71,49,0.3637,-0.0736,0.0014,2758
Fri Jan 20 2023,SPY230120C00280000,95.79,0,113.8,115.14,0,0.3727,0.9244,0.0014,90,280.00,SPY230120P00280000,4.03,-0.12,3.97,4.03,15,0.3567,-0.0802,0.0015,5202
Fri Jan 20 2023,SPY230120C00285000,103.26,0,109.21,110.54,0,0.3647,0.9174,0.0016,569,285.00,SPY230120P00285000,4.37,-0.14,4.35,4.38,17,0.3499,-0.0873,0.0016,3035
Fri Jan 20 2023,SPY230120C00290000,105.89,0.66,104.66,105.96,3,0.357,0.9098,0.0017,174,290.00,SPY230120P00290000,4.73,-0.165,4.69,4.76,19,0.3435,-0.0952,0.0017,17311
Fri Jan 20 2023,SPY230120C00295000,101.55,0.84,100.15,101.42,1,0.3496,0.9014,0.0018,106,295.00,SPY230120P00295000,5.15,-0.17,5.11,5.19,27,0.337,-0.1037,0.0019,4507
Fri Jan 20 2023,SPY230120C00300000,97.3,1.06,95.68,96.93,9,0.3424,0.8922,0.002,799,300.00,SPY230120P00300000,5.65,-0.135,5.57,5.65,191,0.3307,-0.113,0.002,11767
Fri Jan 20 2023,SPY230120C00301000,0,0,94.8,96.03,0,0.341,0.8903,0.002,0,301.00,SPY230120P00301000,5.89,0,5.66,5.74,0,0.3295,-0.115,0.0021,1898
Fri Jan 20 2023,SPY230120C00302000,83.36,0,93.91,95.14,0,0.3396,0.8883,0.0021,129,302.00,SPY230120P00302000,6.86,0,5.76,5.85,0,0.3282,-0.117,0.0021,551
Fri Jan 20 2023,SPY230120C00303000,80.6,0,93.03,94.25,0,0.3384,0.8863,0.0021,484,303.00,SPY230120P00303000,6.91,0,5.86,5.95,0,0.3271,-0.119,0.0022,960
Fri Jan 20 2023,SPY230120C00304000,82.44,0,92.14,93.36,0,0.3369,0.8843,0.0021,404,304.00,SPY230120P00304000,7.03,0,5.97,6.05,0,0.3259,-0.121,0.0022,2986
Fri Jan 20 2023,SPY230120C00305000,90.6,0,91.27,92.48,0,0.3355,0.8822,0.0022,131,305.00,SPY230120P00305000,6.13,-0.175,6.07,6.16,3,0.3248,-0.1231,0.0022,1731
Fri Jan 20 2023,SPY230120C00306000,82.37,0,90.39,91.59,0,0.3343,0.8801,0.0022,396,306.00,SPY230120P00306000,7.08,0,6.18,6.27,0,0.3236,-0.1253,0.0022,1646
Fri Jan 20 2023,SPY230120C00307000,89.1,0,89.51,90.71,0,0.3329,0.878,0.0022,99,307.00,SPY230120P00307000,6.24,-0.285,6.29,6.38,2408,0.3223,-0.1274,0.0023,886
Fri Jan 20 2023,SPY230120C00308000,79.17,0,88.64,89.83,0,0.3316,0.8758,0.0023,36,308.00,SPY230120P00308000,6.4,-0.235,6.4,6.49,984,0.3213,-0.1296,0.0023,1515
Fri Jan 20 2023,SPY230120C00309000,78.79,0,87.77,88.95,0,0.3302,0.8736,0.0023,5,309.00,SPY230120P00309000,6.63,-0.125,6.51,6.6,1,0.3201,-0.1319,0.0024,628
Fri Jan 20 2023,SPY230120C00310000,80.57,0,86.9,88.07,0,0.3288,0.8714,0.0024,309,310.00,SPY230120P00310000,6.6,-0.27,6.63,6.72,173,0.319,-0.1341,0.0024,7108
Fri Jan 20 2023,SPY230120C00311000,86.13,0,86.03,87.2,0,0.3276,0.8691,0.0024,15,311.00,SPY230120P00311000,6.99,0,6.75,6.84,0,0.3178,-0.1364,0.0024,1089
Fri Jan 20 2023,SPY230120C00312000,76.53,0,85.17,86.33,0,0.3262,0.8668,0.0024,49,312.00,SPY230120P00312000,7.12,0,6.87,6.96,0,0.3166,-0.1388,0.0025,600
Fri Jan 20 2023,SPY230120C00313000,74.42,0,84.3,85.46,0,0.3249,0.8644,0.0025,37,313.00,SPY230120P00313000,7.34,0,6.99,7.08,0,0.3155,-0.1412,0.0025,345
Fri Jan 20 2023,SPY230120C00314000,75.78,0,83.44,84.59,0,0.3237,0.862,0.0025,3,314.00,SPY230120P00314000,7.74,0,7.11,7.21,0,0.3144,-0.1436,0.0025,860
Fri Jan 20 2023,SPY230120C00315000,83.72,0,82.58,83.72,0,0.3225,0.8596,0.0026,929,315.00,SPY230120P00315000,7.54,0.05,7.24,7.33,2,0.3132,-0.1461,0.0026,945
Fri Jan 20 2023,SPY230120C00316000,71.64,0,81.73,82.86,0,0.3211,0.8572,0.0026,87,316.00,SPY230120P00316000,9.67,0,7.37,7.46,0,0.3121,-0.1485,0.0026,924
Fri Jan 20 2023,SPY230120C00317000,71.9,0,80.87,82,0,0.3199,0.8546,0.0026,40,317.00,SPY230120P00317000,8.8,0,7.5,7.6,0,0.311,-0.1511,0.0027,480
Fri Jan 20 2023,SPY230120C00318000,71.81,0,80.02,81.14,0,0.3186,0.8521,0.0027,463,318.00,SPY230120P00318000,7.65,-0.245,7.63,7.73,87,0.3099,-0.1537,0.0027,844
Fri Jan 20 2023,SPY230120C00319000,0,0,79.18,80.29,0,0.3174,0.8495,0.0027,3,319.00,SPY230120P00319000,7.79,-0.245,7.77,7.87,904,0.3088,-0.1563,0.0027,727
Fri Jan 20 2023,SPY230120C00320000,72.31,0,78.33,79.43,0,0.3162,0.8469,0.0028,385,320.00,SPY230120P00320000,8.03,-0.14,7.91,8.01,221,0.3077,-0.1589,0.0028,6757
Fri Jan 20 2023,SPY230120C00321000,67.71,0,77.49,78.58,0,0.3151,0.8442,0.0028,3,321.00,SPY230120P00321000,8.01,-0.31,8.05,8.15,224,0.3066,-0.1616,0.0028,641
Fri Jan 20 2023,SPY230120C00322000,66.48,0,76.65,77.74,0,0.3138,0.8415,0.0028,2,322.00,SPY230120P00322000,9.73,0,8.2,8.3,0,0.3056,-0.1644,0.0029,870
Fri Jan 20 2023,SPY230120C00323000,67.36,0,75.81,76.89,0,0.3127,0.8388,0.0029,715,323.00,SPY230120P00323000,8.43,-0.185,8.34,8.44,2,0.3045,-0.1672,0.0029,1085
Fri Jan 20 2023,SPY230120C00324000,65.25,0,74.98,76.05,0,0.3116,0.836,0.0029,421,324.00,SPY230120P00324000,8.55,-0.22,8.49,8.59,10,0.3034,-0.17,0.003,922
Fri Jan 20 2023,SPY230120C00325000,73.68,0,74.14,75.21,0,0.3104,0.8331,0.003,365,325.00,SPY230120P00325000,9.01,0.09,8.65,8.75,6,0.3023,-0.1729,0.003,4391
Fri Jan 20 2023,SPY230120C00326000,68.32,0,73.31,74.37,0,0.3093,0.8302,0.003,401,326.00,SPY230120P00326000,9.04,0,8.8,8.9,0,0.3013,-0.1758,0.003,895
Fri Jan 20 2023,SPY230120C00327000,64.97,0,72.49,73.53,0,0.308,0.8273,0.003,859,327.00,SPY230120P00327000,9.85,0,8.96,9.06,0,0.3003,-0.1787,0.0031,1899
Fri Jan 20 2023,SPY230120C00328000,76.07,0,71.66,72.7,0,0.3068,0.8244,0.0031,350,328.00,SPY230120P00328000,9.51,0.1,9.12,9.23,25,0.2992,-0.1817,0.0031,1108
Fri Jan 20 2023,SPY230120C00329000,72.73,0,70.84,71.87,0,0.3056,0.8213,0.0031,5,329.00,SPY230120P00329000,9.25,-0.33,9.29,9.39,91,0.2982,-0.1848,0.0032,1463
Fri Jan 20 2023,SPY230120C00330000,69.65,0,70.02,71.05,0,0.3045,0.8183,0.0032,654,330.00,SPY230120P00330000,9.56,-0.18,9.45,9.56,170,0.2972,-0.1879,0.0032,17298
Fri Jan 20 2023,SPY230120C00335000,66.41,-0.045,65.98,66.96,1,0.2989,0.8023,0.0034,408,335.00,SPY230120P00335000,10.4,-0.23,10.33,10.44,12,0.292,-0.204,0.0034,3671
Fri Jan 20 2023,SPY230120C00340000,63.07,0.595,62,62.94,3,0.2932,0.7852,0.0036,795,340.00,SPY230120P00340000,11.35,-0.25,11.29,11.4,1032,0.287,-0.2212,0.0037,5796
Fri Jan 20 2023,SPY230120C00345000,48.28,0,58.11,59.01,0,0.2874,0.767,0.0039,345,345.00,SPY230120P00345000,12.18,-0.475,12.32,12.44,44,0.2819,-0.2396,0.0039,8458
Fri Jan 20 2023,SPY230120C00350000,54.65,-0.105,54.31,55.15,29,0.2824,0.7476,0.0041,2713,350.00,SPY230120P00350000,13.56,-0.23,13.5,13.57,143,0.277,-0.2592,0.0041,23437
Fri Jan 20 2023,SPY230120C00355000,50.97,-0.04,50.59,51.39,1,0.277,0.7269,0.0044,704,355.00,SPY230120P00355000,14.75,-0.265,14.65,14.78,276,0.2721,-0.2801,0.0044,15850
Fri Jan 20 2023,SPY230120C00360000,46.64,-0.72,46.96,47.71,3,0.2717,0.705,0.0046,1037,360.00,SPY230120P00360000,16.12,-0.21,15.96,16.08,180,0.2672,-0.3022,0.0046,16252
Fri Jan 20 2023,SPY230120C00365000,43.82,-0.015,43.46,44.12,5,0.2664,0.6819,0.0048,1409,365.00,SPY230120P00365000,17.62,-0.12,17.36,17.49,4055,0.2621,-0.3255,0.0049,8342
Fri Jan 20 2023,SPY230120C00370000,40.11,-0.305,40.02,40.65,6,0.2609,0.6575,0.0051,1324,370.00,SPY230120P00370000,19.03,-0.22,18.86,18.99,217,0.2571,-0.3501,0.0051,16653
Fri Jan 20 2023,SPY230120C00375000,36.61,-0.5,36.67,37.28,37,0.2559,0.632,0.0053,3243,375.00,SPY230120P00375000,20.54,-0.34,20.47,20.6,127,0.252,-0.376,0.0054,23104
Fri Jan 20 2023,SPY230120C00380000,33.93,0.045,33.46,34.02,93,0.2506,0.6051,0.0055,3309,380.00,SPY230120P00380000,22.42,-0.205,22.2,22.33,1681,0.2472,-0.4032,0.0056,31375
Fri Jan 20 2023,SPY230120C00385000,31.2,0.425,30.57,30.73,97,0.2455,0.5772,0.0057,7142,385.00,SPY230120P00385000,23.9,-0.59,24.05,24.19,241,0.2421,-0.4316,0.0058,8199
Fri Jan 20 2023,SPY230120C00390000,27.74,-0.05,27.58,27.73,164,0.2402,0.548,0.0059,7615,390.00,SPY230120P00390000,26.16,-0.325,26.04,26.18,282,0.237,-0.4613,0.006,25896
Fri Jan 20 2023,SPY230120C00395000,24.56,-0.38,24.72,24.88,149,0.2347,0.5177,0.0061,4400,395.00,SPY230120P00395000,27.81,-0.825,28.18,28.32,12,0.232,-0.4921,0.0062,9767
Fri Jan 20 2023,SPY230120C00400000,22.12,-0.125,22.01,22.17,440,0.2297,0.4864,0.0062,13556,400.00,SPY230120P00400000,30.68,-0.185,30.36,30.75,34,0.2265,-0.5242,0.0063,28618
Fri Jan 20 2023,SPY230120C00405000,19.58,-0.115,19.46,19.61,417,0.2244,0.4542,0.0063,4318,405.00,SPY230120P00405000,37.52,0,32.79,33.22,0,0.2223,-0.5572,0.0064,8707
Fri Jan 20 2023,SPY230120C00410000,16.88,-0.425,17.07,17.22,304,0.2195,0.4214,0.0064,5169,410.00,SPY230120P00410000,34.9,-1.03,35.38,35.84,5,0.218,-0.591,0.0065,16338
Fri Jan 20 2023,SPY230120C00415000,15,-0.09,14.85,14.99,210,0.2145,0.3881,0.0064,10410,415.00,SPY230120P00415000,38,-0.73,38.16,38.69,2,0.2128,-0.6255,0.0065,13296
Fri Jan 20 2023,SPY230120C00420000,12.98,-0.08,12.82,12.95,3860,0.2096,0.3547,0.0063,23049,420.00,SPY230120P00420000,41.37,-0.385,41.13,41.7,3570,0.2083,-0.6603,0.0065,17130
Fri Jan 20 2023,SPY230120C00425000,11.1,-0.11,10.97,11.1,1313,0.2051,0.3215,0.0062,9929,425.00,SPY230120P00425000,45.81,0.79,44.28,44.95,155,0.2038,-0.6951,0.0064,8045
Fri Jan 20 2023,SPY230120C00430000,9.28,-0.26,9.3,9.43,8419,0.2008,0.289,0.006,13964,430.00,SPY230120P00430000,46.91,-1.5,47.64,48.39,143,0.2002,-0.7292,0.0063,12528
Fri Jan 20 2023,SPY230120C00435000,8.04,-0.015,7.83,7.95,58,0.1968,0.2576,0.0058,5084,435.00,SPY230120P00435000,52.85,0.85,51.2,52.04,13,0.1961,-0.7624,0.0061,14653
Fri Jan 20 2023,SPY230120C00440000,6.6,-0.145,6.53,6.65,55,0.1931,0.2277,0.0056,12263,440.00,SPY230120P00440000,55.5,-0.285,54.96,55.89,19,0.1927,-0.794,0.0058,10930
Fri Jan 20 2023,SPY230120C00445000,5.51,-0.105,5.41,5.53,4,0.1898,0.1996,0.0052,6270,445.00,SPY230120P00445000,58.9,-0.855,58.9,59.92,52,0.1902,-0.8238,0.0054,9453
Fri Jan 20 2023,SPY230120C00450000,4.51,-0.13,4.46,4.56,479,0.1868,0.1737,0.0049,21961,450.00,SPY230120P00450000,62.68,-1.18,63.02,64.12,5,0.1872,-0.8515,0.0051,15073
Fri Jan 20 2023,SPY230120C00455000,3.81,-0.01,3.65,3.75,155,0.184,0.1501,0.0045,20601,455.00,SPY230120P00455000,70,0,67.29,68.48,0,0.1849,-0.8772,0.0048,6818
Fri Jan 20 2023,SPY230120C00460000,3.09,-0.045,2.98,3.08,14,0.1816,0.1289,0.0041,9503,460.00,SPY230120P00460000,74.53,0,71.71,72.97,0,0.1826,-0.9016,0.0046,8598
Fri Jan 20 2023,SPY230120C00465000,2.51,-0.055,2.43,2.52,18,0.1801,0.1101,0.0037,13596,465.00,SPY230120P00465000,76.78,-0.395,76.25,77.57,2,0.1806,-0.9252,0.0046,3164
Fri Jan 20 2023,SPY230120C00470000,2.1,0.01,1.98,2.06,17,0.1784,0.0936,0.0033,8928,470.00,SPY230120P00470000,82.48,0,80.88,82.26,0,0.1783,-0.9493,0.0049,7576
Fri Jan 20 2023,SPY230120C00475000,1.7,-0.01,1.62,1.68,374,0.1773,0.0793,0.0029,24975,475.00,SPY230120P00475000,87.23,0,85.61,87.04,0,0.05,-0.9717,0.0047,3870
Fri Jan 20 2023,SPY230120C00480000,1.38,-0.02,1.32,1.37,32,0.1764,0.0671,0.0026,16344,480.00,SPY230120P00480000,91,-0.36,90.41,91.88,5,0.05,-0.9874,0.0028,5630
Fri Jan 20 2023,SPY230120C00485000,1.14,-0.005,1.08,1.12,7,0.176,0.0567,0.0023,5904,485.00,SPY230120P00485000,109.73,0,95.28,96.78,0,0.05,-0.9968,0.0007,115
Fri Jan 20 2023,SPY230120C00490000,0.88,-0.06,0.89,0.92,5,0.1758,0.048,0.002,9716,490.00,SPY230120P00490000,102.3,0,100.21,101.75,0,0.05,-1,0,130
Fri Jan 20 2023,SPY230120C00495000,0.75,-0.025,0.73,0.76,7,0.1755,0.0407,0.0018,8271,495.00,SPY230120P00495000,118.02,0,105.2,106.76,0,0.05,-1,0,4
Fri Jan 20 2023,SPY230120C00500000,0.62,-0.02,0.62,0.63,350,0.1756,0.0346,0.0015,21655,500.00,SPY230120P00500000,110.62,-0.585,110.2,111.77,40,0.05,-1,0,788
Fri Jan 20 2023,SPY230120C00505000,0.53,-0.01,0.5,0.53,22,0.1761,0.0295,0.0013,3359,505.00,SPY230120P00505000,124.44,0,115.2,116.77,0,0.05,-1,0,19
Fri Jan 20 2023,SPY230120C00510000,0.45,0,0.42,0.44,7,0.1767,0.0252,0.0012,10102,510.00,SPY230120P00510000,128.97,0,120.2,121.77,0,0.05,-1,0,1
Fri Jan 20 2023,SPY230120C00515000,0.36,-0.02,0.35,0.37,30,0.1773,0.0217,0.001,17952,515.00,SPY230120P00515000,0,0,125.2,126.77,0,0.05,-1,0,50
Fri Jan 20 2023,SPY230120C00520000,0.29,-0.03,0.29,0.32,4,0.1785,0.0187,0.0009,6438,520.00,SPY230120P00520000,131.5,0,130.2,131.77,0,0.05,-1,0,130
Fri Jan 20 2023,SPY230120C00525000,0.27,0,0.25,0.27,23,0.1794,0.0161,0.0008,3213,525.00,SPY230120P00525000,143.35,0,135.2,136.77,0,0.05,-1,0,2
Fri Jan 20 2023,SPY230120C00530000,0.23,0,0.21,0.23,100,0.1804,0.014,0.0007,21473,530.00,SPY230120P00530000,156.11,0,140.2,141.77,0,0.05,-1,0,24
Fri Jan 20 2023,SPY230120C00535000,0.2,0,0.18,0.2,1,0.1817,0.0122,0.0006,4567,535.00,SPY230120P00535000,163.06,0,145.19,146.77,0,0.05,-1,0,9
Fri Jan 20 2023,SPY230120C00540000,0.16,0,0.15,0.17,0,0.1825,0.0106,0.0005,4587,540.00,SPY230120P00540000,0,0,150.19,151.77,0,0.05,-1,0,101
Fri Jan 20 2023,SPY230120C00545000,0.16,0,0.13,0.15,0,0.1841,0.0092,0.0005,4229,545.00,SPY230120P00545000,170.1,0,155.19,156.77,0,0.05,-1,0,4
Fri Jan 20 2023,SPY230120C00550000,0.13,0,0.11,0.13,206,0.1852,0.0081,0.0004,5851,550.00,SPY230120P00550000,161.27,0,160.19,161.77,0,0.05,-1,0,18
Fri Jan 20 2023,SPY230120C00555000,0.12,0,0.09,0.12,0,0.1857,0.0071,0.0004,4346,555.00,SPY230120P00555000,0,0,165.19,166.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00560000,0.1,0,0.08,0.1,10,0.1878,0.0063,0.0003,4530,560.00,SPY230120P00560000,0,0,170.19,171.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00565000,0.09,0,0.08,0.09,5,0.1886,0.0055,0.0003,3052,565.00,SPY230120P00565000,164.37,0,175.19,176.77,0,0.05,-1,0,1
Fri Jan 20 2023,SPY230120C00570000,0.08,0,0.07,0.08,274,0.1912,0.0049,0.0003,3942,570.00,SPY230120P00570000,169.32,0,180.19,181.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00575000,0.07,0,0.05,0.07,1,0.1919,0.0044,0.0002,3686,575.00,SPY230120P00575000,0,0,185.19,186.77,0,0.05,-1,0,6
Fri Jan 20 2023,SPY230120C00580000,0.07,0.005,0.06,0.07,58,0.196,0.0039,0.0002,7511,580.00,SPY230120P00580000,188.72,0,190.19,191.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00585000,0.06,0,0.05,0.06,0,0.1965,0.0035,0.0002,1632,585.00,SPY230120P00585000,0,0,195.19,196.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00590000,0.04,-0.01,0.04,0.06,79,0.1966,0.0031,0.0002,5523,590.00,SPY230120P00590000,0,0,200.19,201.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00595000,0.05,0.005,0.03,0.05,11,0.1979,0.0028,0.0001,1548,595.00,SPY230120P00595000,183.37,0,205.19,206.77,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00600000,0.04,-0.005,0.03,0.04,59,0.2002,0.0026,0.0001,10177,600.00,SPY230120P00600000,187.33,0,210.19,211.77,0,0.05,-1,0,1
Fri Jan 20 2023,SPY230120C00605000,0.04,0,0.02,0.04,0,0.2021,0.0023,0.0001,818,605.00,SPY230120P00605000,0,0,215.19,216.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00610000,0.04,0,0.03,0.04,0,0.2071,0.0021,0.0001,564,610.00,SPY230120P00610000,0,0,220.19,221.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00615000,0.05,0,0.02,0.04,0,0.2054,0.0019,0.0001,430,615.00,SPY230120P00615000,0,0,225.19,226.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00620000,0.04,0,0.02,0.04,0,0.2062,0.0018,0.0001,709,620.00,SPY230120P00620000,226,0,230.19,231.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00625000,0.03,0.005,0.02,0.03,10,0.2111,0.0016,0.0001,482,625.00,SPY230120P00625000,0,0,235.19,236.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00630000,0.03,0,0.01,0.03,0,0.2104,0.0015,0.0001,1710,630.00,SPY230120P00630000,0,0,240.19,241.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00635000,0.04,0,0.01,0.03,0,0.2136,0.0014,0.0001,1549,635.00,SPY230120P00635000,0,0,245.19,246.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00640000,0.03,0,0.01,0.03,0,0.2167,0.0013,0.0001,543,640.00,SPY230120P00640000,0,0,250.18,251.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00645000,0.02,0,0.01,0.03,2,0.2132,0.0012,0.0001,356,645.00,SPY230120P00645000,0,0,255.18,256.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00650000,0.02,0,0.01,0.03,0,0.2162,0.0012,0.0001,1071,650.00,SPY230120P00650000,266.1,0,260.18,261.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00655000,0.01,0,0,0.02,0,0.2194,0.0011,0.0001,555,655.00,SPY230120P00655000,0,0,265.18,266.78,0,0.05,-1,0,0
Fri Jan 20 2023,SPY230120C00660000,0.03,0,0,0.02,0,0.2223,0.001,0,295,660.00,SPY230120P00660000,0,0,270.18,271.78,0,0.05,-1,0,0
